Codigo_Venda,ID_Produto,ID_Fornecedor,Quantidade_Venda,Preco_Unitario,Custo_Frete
SO53147,222,32,1,34.99,0.8748
SO53229,222,32,1,34.99,0.8748
SO53252,222,32,1,34.99,0.8748
SO53365,222,32,1,34.99,0.8748
SO53368,222,32,1,34.99,0.8748
SO53643,222,32,1,34.99,0.8748
SO53842,222,32,1,34.99,0.8748
SO54170,222,32,1,34.99,0.8748
SO54271,222,32,1,34.99,0.8748
SO54445,222,32,1,34.99,0.8748
SO55034,222,32,1,34.99,0.8748
SO55077,222,32,1,34.99,0.8748
SO55192,222,32,1,34.99,0.8748
SO55469,222,32,1,34.99,0.8748
SO56143,222,32,1,34.99,0.8748
SO56198,222,32,1,34.99,0.8748
SO56397,222,32,1,34.99,0.8748
SO56415,222,32,1,34.99,0.8748
SO56497,222,32,1,34.99,0.8748
SO56658,222,32,1,34.99,0.8748
SO56921,222,32,1,34.99,0.8748
SO57282,222,32,1,34.99,0.8748
SO57442,222,32,1,34.99,0.8748
SO57649,222,32,1,34.99,0.8748
SO57761,222,32,1,34.99,0.8748
SO57822,222,32,1,34.99,0.8748
SO57979,222,32,1,34.99,0.8748
SO58173,222,32,1,34.99,0.8748
SO58493,222,32,1,34.99,0.8748
SO58677,222,32,1,34.99,0.8748
SO59154,222,32,1,34.99,0.8748
SO59995,222,32,1,34.99,0.8748
SO60001,222,32,1,34.99,0.8748
SO60062,222,32,1,34.99,0.8748
SO60139,222,32,1,34.99,0.8748
SO60271,222,32,1,34.99,0.8748
SO60339,222,32,1,34.99,0.8748
SO60736,222,32,1,34.99,0.8748
SO60783,222,32,1,34.99,0.8748
SO61047,222,32,1,34.99,0.8748
SO61283,222,32,1,34.99,0.8748
SO61497,222,32,1,34.99,0.8748
SO61518,222,32,1,34.99,0.8748
SO61519,222,32,1,34.99,0.8748
SO61754,222,32,1,34.99,0.8748
SO61867,222,32,1,34.99,0.8748
SO62101,222,32,1,34.99,0.8748
SO62306,222,32,1,34.99,0.8748
SO62918,222,32,1,34.99,0.8748
SO63573,222,32,1,34.99,0.8748
SO63840,222,32,1,34.99,0.8748
SO64013,222,32,1,34.99,0.8748
SO64098,222,32,1,34.99,0.8748
SO64102,222,32,1,34.99,0.8748
SO64323,222,32,1,34.99,0.8748
SO64743,222,32,1,34.99,0.8748
SO64928,222,32,1,34.99,0.8748
SO64969,222,32,1,34.99,0.8748
SO65346,222,32,1,34.99,0.8748
SO65572,222,32,1,34.99,0.8748
SO65641,222,32,1,34.99,0.8748
SO65825,222,32,1,34.99,0.8748
SO66396,222,32,1,34.99,0.8748
SO66457,222,32,1,34.99,0.8748
SO66590,222,32,1,34.99,0.8748
SO66592,222,32,1,34.99,0.8748
SO66808,222,32,1,34.99,0.8748
SO66966,222,32,1,34.99,0.8748
SO67035,222,32,1,34.99,0.8748
SO67039,222,32,1,34.99,0.8748
SO67099,222,32,1,34.99,0.8748
SO67592,222,32,1,34.99,0.8748
SO67680,222,32,1,34.99,0.8748
SO67739,222,32,1,34.99,0.8748
SO67789,222,32,1,34.99,0.8748
SO68040,222,32,1,34.99,0.8748
SO68110,222,32,1,34.99,0.8748
SO68296,222,32,1,34.99,0.8748
SO68486,222,32,1,34.99,0.8748
SO68921,222,32,1,34.99,0.8748
SO68968,222,32,1,34.99,0.8748
SO68980,222,32,1,34.99,0.8748
SO69053,222,32,1,34.99,0.8748
SO69331,222,32,1,34.99,0.8748
SO69745,222,32,1,34.99,0.8748
SO69907,222,32,1,34.99,0.8748
SO70036,222,32,1,34.99,0.8748
SO70102,222,32,1,34.99,0.8748
SO70479,222,32,1,34.99,0.8748
SO70495,222,32,1,34.99,0.8748
SO70706,222,32,1,34.99,0.8748
SO70718,222,32,1,34.99,0.8748
SO70776,222,32,1,34.99,0.8748
SO71382,222,32,1,34.99,0.8748
SO71399,222,32,1,34.99,0.8748
SO71536,222,32,1,34.99,0.8748
SO71538,222,32,1,34.99,0.8748
SO71576,222,32,1,34.99,0.8748
SO71745,222,32,1,34.99,0.8748
SO72077,222,32,1,34.99,0.8748
SO72407,222,32,1,34.99,0.8748
SO72906,222,32,1,34.99,0.8748
SO73052,222,32,1,34.99,0.8748
SO73121,222,32,1,34.99,0.8748
SO73436,222,32,1,34.99,0.8748
SO73537,222,32,1,34.99,0.8748
SO73668,222,32,1,34.99,0.8748
SO73735,222,32,1,34.99,0.8748
SO74047,222,32,1,34.99,0.8748
SO74247,222,32,1,34.99,0.8748
SO74510,222,32,1,34.99,0.8748
SO74512,222,32,1,34.99,0.8748
SO74615,222,32,1,34.99,0.8748
SO74659,222,32,1,34.99,0.8748
SO74733,222,32,1,34.99,0.8748
SO74908,222,32,1,34.99,0.8748
SO74950,222,32,1,34.99,0.8748
SO74967,222,32,1,34.99,0.8748
SO74979,222,32,1,34.99,0.8748
SO75074,222,32,1,34.99,0.8748
SO51183,234,32,1,49.99,1.2498
SO51401,228,32,1,49.99,1.2498
SO51458,228,32,1,49.99,1.2498
SO51474,237,32,1,49.99,1.2498
SO51657,237,32,1,49.99,1.2498
SO51992,234,32,1,49.99,1.2498
SO52182,237,32,1,49.99,1.2498
SO52432,231,32,1,49.99,1.2498
SO52521,237,32,1,49.99,1.2498
SO52794,228,32,1,49.99,1.2498
SO52798,234,32,1,49.99,1.2498
SO53638,234,32,1,49.99,1.2498
SO53754,234,32,1,49.99,1.2498
SO53798,231,32,1,49.99,1.2498
SO54399,231,32,1,49.99,1.2498
SO54513,237,32,1,49.99,1.2498
SO54930,234,32,1,49.99,1.2498
SO55473,237,32,1,49.99,1.2498
SO55632,234,32,1,49.99,1.2498
SO55769,231,32,1,49.99,1.2498
SO55940,234,32,1,49.99,1.2498
SO56013,231,32,1,49.99,1.2498
SO56454,228,32,1,49.99,1.2498
SO57407,234,32,1,49.99,1.2498
SO57439,234,32,1,49.99,1.2498
SO57448,234,32,1,49.99,1.2498
SO57462,228,32,1,49.99,1.2498
SO57500,237,32,1,49.99,1.2498
SO57682,237,32,1,49.99,1.2498
SO57743,231,32,1,49.99,1.2498
SO58155,231,32,1,49.99,1.2498
SO58301,228,32,1,49.99,1.2498
SO58751,231,32,1,49.99,1.2498
SO58863,237,32,1,49.99,1.2498
SO59538,234,32,1,49.99,1.2498
SO59736,231,32,1,49.99,1.2498
SO59772,228,32,1,49.99,1.2498
SO60137,228,32,1,49.99,1.2498
SO60209,237,32,1,49.99,1.2498
SO60212,234,32,1,49.99,1.2498
SO60469,228,32,1,49.99,1.2498
SO60477,231,32,1,49.99,1.2498
SO60513,234,32,1,49.99,1.2498
SO62650,234,32,1,49.99,1.2498
SO63056,231,32,1,49.99,1.2498
SO63802,228,32,1,49.99,1.2498
SO63966,231,32,1,49.99,1.2498
SO63990,228,32,1,49.99,1.2498
SO64022,234,32,1,49.99,1.2498
SO64171,237,32,1,49.99,1.2498
SO64211,228,32,1,49.99,1.2498
SO64878,228,32,1,49.99,1.2498
SO65099,234,32,1,49.99,1.2498
SO65126,231,32,1,49.99,1.2498
SO65764,231,32,1,49.99,1.2498
SO65864,231,32,1,49.99,1.2498
SO65948,234,32,1,49.99,1.2498
SO66073,237,32,1,49.99,1.2498
SO66110,228,32,1,49.99,1.2498
SO66391,228,32,1,49.99,1.2498
SO66846,234,32,1,49.99,1.2498
SO67600,234,32,1,49.99,1.2498
SO67635,234,32,1,49.99,1.2498
SO67637,228,32,1,49.99,1.2498
SO67669,228,32,1,49.99,1.2498
SO67796,228,32,1,49.99,1.2498
SO68318,231,32,1,49.99,1.2498
SO68460,231,32,1,49.99,1.2498
SO68573,237,32,1,49.99,1.2498
SO68617,234,32,1,49.99,1.2498
SO68944,234,32,1,49.99,1.2498
SO69213,228,32,1,49.99,1.2498
SO70080,234,32,1,49.99,1.2498
SO70159,237,32,1,49.99,1.2498
SO70274,234,32,1,49.99,1.2498
SO70304,234,32,1,49.99,1.2498
SO70453,231,32,1,49.99,1.2498
SO70588,228,32,1,49.99,1.2498
SO71482,231,32,1,49.99,1.2498
SO71621,231,32,1,49.99,1.2498
SO72022,231,32,1,49.99,1.2498
SO72023,234,32,1,49.99,1.2498
SO72056,228,32,1,49.99,1.2498
SO72064,237,32,1,49.99,1.2498
SO72261,237,32,1,49.99,1.2498
SO72303,228,32,1,49.99,1.2498
SO72345,234,32,1,49.99,1.2498
SO72348,237,32,1,49.99,1.2498
SO72459,231,32,1,49.99,1.2498
SO72504,228,32,1,49.99,1.2498
SO72506,231,32,1,49.99,1.2498
SO72878,228,32,1,49.99,1.2498
SO73089,231,32,1,49.99,1.2498
SO73259,234,32,1,49.99,1.2498
SO73358,231,32,1,49.99,1.2498
SO73446,234,32,1,49.99,1.2498
SO73538,234,32,1,49.99,1.2498
SO74117,237,32,1,49.99,1.2498
SO74227,228,32,1,49.99,1.2498
SO74352,237,32,1,49.99,1.2498
SO74740,231,32,1,49.99,1.2498
SO74864,228,32,1,49.99,1.2498
SO74968,231,32,1,49.99,1.2498
SO75102,234,32,1,49.99,1.2498
SO51438,491,32,1,53.99,1.3498
SO51614,490,32,1,53.99,1.3498
SO51889,490,32,1,53.99,1.3498
SO52044,489,32,1,53.99,1.3498
SO52721,488,32,1,53.99,1.3498
SO52803,489,32,1,53.99,1.3498
SO52902,489,32,1,53.99,1.3498
SO53641,488,32,1,53.99,1.3498
SO54061,491,32,1,53.99,1.3498
SO54653,491,32,1,53.99,1.3498
SO54843,489,32,1,53.99,1.3498
SO55172,490,32,1,53.99,1.3498
SO55919,490,32,1,53.99,1.3498
SO56101,489,32,1,53.99,1.3498
SO56102,489,32,1,53.99,1.3498
SO56272,491,32,1,53.99,1.3498
SO56295,489,32,1,53.99,1.3498
SO56722,491,32,1,53.99,1.3498
SO56813,490,32,1,53.99,1.3498
SO56845,489,32,1,53.99,1.3498
SO57296,491,32,1,53.99,1.3498
SO57393,488,32,1,53.99,1.3498
SO58015,490,32,1,53.99,1.3498
SO58329,490,32,1,53.99,1.3498
SO58454,488,32,1,53.99,1.3498
SO58847,490,32,1,53.99,1.3498
SO59201,489,32,1,53.99,1.3498
SO59321,490,32,1,53.99,1.3498
SO59336,491,32,1,53.99,1.3498
SO59571,489,32,1,53.99,1.3498
SO59698,488,32,1,53.99,1.3498
SO59767,491,32,1,53.99,1.3498
SO60114,488,32,1,53.99,1.3498
SO60171,491,32,1,53.99,1.3498
SO60207,491,32,1,53.99,1.3498
SO60267,489,32,1,53.99,1.3498
SO60479,491,32,1,53.99,1.3498
SO60590,488,32,1,53.99,1.3498
SO60943,491,32,1,53.99,1.3498
SO60982,491,32,1,53.99,1.3498
SO61605,489,32,1,53.99,1.3498
SO61647,490,32,1,53.99,1.3498
SO61747,489,32,1,53.99,1.3498
SO61748,489,32,1,53.99,1.3498
SO61775,490,32,1,53.99,1.3498
SO61810,491,32,1,53.99,1.3498
SO61917,491,32,1,53.99,1.3498
SO61962,488,32,1,53.99,1.3498
SO62422,490,32,1,53.99,1.3498
SO62521,489,32,1,53.99,1.3498
SO62839,490,32,1,53.99,1.3498
SO63377,489,32,1,53.99,1.3498
SO63591,488,32,1,53.99,1.3498
SO63744,489,32,1,53.99,1.3498
SO64023,491,32,1,53.99,1.3498
SO64470,489,32,1,53.99,1.3498
SO64518,491,32,1,53.99,1.3498
SO64703,491,32,1,53.99,1.3498
SO65829,488,32,1,53.99,1.3498
SO65868,491,32,1,53.99,1.3498
SO66170,490,32,1,53.99,1.3498
SO66173,490,32,1,53.99,1.3498
SO66362,490,32,1,53.99,1.3498
SO66598,490,32,1,53.99,1.3498
SO66722,491,32,1,53.99,1.3498
SO66881,488,32,1,53.99,1.3498
SO66919,491,32,1,53.99,1.3498
SO67604,490,32,1,53.99,1.3498
SO67955,491,32,1,53.99,1.3498
SO68103,491,32,1,53.99,1.3498
SO68145,490,32,1,53.99,1.3498
SO68334,490,32,1,53.99,1.3498
SO68335,488,32,1,53.99,1.3498
SO68337,489,32,1,53.99,1.3498
SO68426,491,32,1,53.99,1.3498
SO68427,491,32,1,53.99,1.3498
SO69783,489,32,1,53.99,1.3498
SO70079,490,32,1,53.99,1.3498
SO70187,491,32,1,53.99,1.3498
SO70241,488,32,1,53.99,1.3498
SO70336,490,32,1,53.99,1.3498
SO70365,490,32,1,53.99,1.3498
SO70586,489,32,1,53.99,1.3498
SO70663,489,32,1,53.99,1.3498
SO71758,491,32,1,53.99,1.3498
SO72502,490,32,1,53.99,1.3498
SO72563,491,32,1,53.99,1.3498
SO72632,489,32,1,53.99,1.3498
SO72901,488,32,1,53.99,1.3498
SO72939,488,32,1,53.99,1.3498
SO72973,490,32,1,53.99,1.3498
SO73407,491,32,1,53.99,1.3498
SO73489,489,32,1,53.99,1.3498
SO73528,489,32,1,53.99,1.3498
SO73888,489,32,1,53.99,1.3498
SO74081,490,32,1,53.99,1.3498
SO74142,490,32,1,53.99,1.3498
SO74168,488,32,1,53.99,1.3498
SO74603,488,32,1,53.99,1.3498
SO51252,535,32,1,24.99,0.6248
SO51466,539,32,1,24.99,0.6248
SO51497,539,32,1,24.99,0.6248
SO51920,539,32,1,24.99,0.6248
SO52004,535,32,1,24.99,0.6248
SO52036,535,32,1,24.99,0.6248
SO52173,535,32,1,24.99,0.6248
SO52264,539,32,1,24.99,0.6248
SO52997,535,32,1,24.99,0.6248
SO53049,535,32,1,24.99,0.6248
SO53304,535,32,1,24.99,0.6248
SO53388,539,32,1,24.99,0.6248
SO54209,535,32,1,24.99,0.6248
SO54416,539,32,1,24.99,0.6248
SO54639,539,32,1,24.99,0.6248
SO54920,535,32,1,24.99,0.6248
SO55465,539,32,1,24.99,0.6248
SO55629,535,32,1,24.99,0.6248
SO56052,539,32,1,24.99,0.6248
SO56141,535,32,1,24.99,0.6248
SO56256,535,32,1,24.99,0.6248
SO56767,539,32,1,24.99,0.6248
SO56866,539,32,1,24.99,0.6248
SO56871,535,32,1,24.99,0.6248
SO57549,535,32,1,24.99,0.6248
SO57642,539,32,1,24.99,0.6248
SO58302,535,32,1,24.99,0.6248
SO58391,535,32,1,24.99,0.6248
SO58604,535,32,1,24.99,0.6248
SO58789,535,32,1,24.99,0.6248
SO58849,539,32,1,24.99,0.6248
SO59244,535,32,1,24.99,0.6248
SO59338,539,32,1,24.99,0.6248
SO59354,535,32,1,24.99,0.6248
SO59426,535,32,1,24.99,0.6248
SO59512,535,32,1,24.99,0.6248
SO59898,539,32,1,24.99,0.6248
SO60034,539,32,1,24.99,0.6248
SO60138,535,32,1,24.99,0.6248
SO60199,539,32,1,24.99,0.6248
SO60415,539,32,1,24.99,0.6248
SO60556,539,32,1,24.99,0.6248
SO60679,535,32,1,24.99,0.6248
SO60695,539,32,1,24.99,0.6248
SO60755,539,32,1,24.99,0.6248
SO62299,539,32,1,24.99,0.6248
SO63308,535,32,1,24.99,0.6248
SO64699,535,32,1,24.99,0.6248
SO64908,539,32,1,24.99,0.6248
SO64969,535,32,1,24.99,0.6248
SO65407,539,32,1,24.99,0.6248
SO65665,535,32,1,24.99,0.6248
SO65929,535,32,1,24.99,0.6248
SO65965,539,32,1,24.99,0.6248
SO66038,535,32,1,24.99,0.6248
SO66494,539,32,1,24.99,0.6248
SO66558,539,32,1,24.99,0.6248
SO67406,539,32,1,24.99,0.6248
SO67455,535,32,1,24.99,0.6248
SO67567,539,32,1,24.99,0.6248
SO67833,539,32,1,24.99,0.6248
SO67983,535,32,1,24.99,0.6248
SO68164,539,32,1,24.99,0.6248
SO68414,539,32,1,24.99,0.6248
SO68798,539,32,1,24.99,0.6248
SO68802,539,32,1,24.99,0.6248
SO68968,539,32,1,24.99,0.6248
SO70102,539,32,1,24.99,0.6248
SO70392,535,32,1,24.99,0.6248
SO70660,539,32,1,24.99,0.6248
SO71084,539,32,1,24.99,0.6248
SO71618,539,32,1,24.99,0.6248
SO72146,535,32,1,24.99,0.6248
SO72369,539,32,1,24.99,0.6248
SO72396,535,32,1,24.99,0.6248
SO72505,539,32,1,24.99,0.6248
SO72545,535,32,1,24.99,0.6248
SO72634,539,32,1,24.99,0.6248
SO72836,539,32,1,24.99,0.6248
SO72933,539,32,1,24.99,0.6248
SO73354,535,32,1,24.99,0.6248
SO74378,539,32,1,24.99,0.6248
SO74944,539,32,1,24.99,0.6248
SO75066,539,32,1,24.99,0.6248
SO75071,535,32,1,24.99,0.6248
SO51379,536,32,1,29.99,0.7498
SO51664,536,32,1,29.99,0.7498
SO52082,536,32,1,29.99,0.7498
SO52174,536,32,1,29.99,0.7498
SO52609,536,32,1,29.99,0.7498
SO52861,536,32,1,29.99,0.7498
SO53095,536,32,1,29.99,0.7498
SO53416,536,32,1,29.99,0.7498
SO53685,536,32,1,29.99,0.7498
SO53841,536,32,1,29.99,0.7498
SO53998,536,32,1,29.99,0.7498
SO54216,536,32,1,29.99,0.7498
SO54547,536,32,1,29.99,0.7498
SO54946,536,32,1,29.99,0.7498
SO55757,536,32,1,29.99,0.7498
SO55986,536,32,1,29.99,0.7498
SO56080,536,32,1,29.99,0.7498
SO57265,536,32,1,29.99,0.7498
SO57444,536,32,1,29.99,0.7498
SO57916,536,32,1,29.99,0.7498
SO57938,536,32,1,29.99,0.7498
SO58043,536,32,1,29.99,0.7498
SO58523,536,32,1,29.99,0.7498
SO59227,536,32,1,29.99,0.7498
SO59774,536,32,1,29.99,0.7498
SO60062,536,32,1,29.99,0.7498
SO60785,536,32,1,29.99,0.7498
SO61289,536,32,1,29.99,0.7498
SO61357,536,32,1,29.99,0.7498
SO61835,536,32,1,29.99,0.7498
SO61871,536,32,1,29.99,0.7498
SO61986,536,32,1,29.99,0.7498
SO62066,536,32,1,29.99,0.7498
SO62189,536,32,1,29.99,0.7498
SO64263,536,32,1,29.99,0.7498
SO64584,536,32,1,29.99,0.7498
SO64629,536,32,1,29.99,0.7498
SO64632,536,32,1,29.99,0.7498
SO64747,536,32,1,29.99,0.7498
SO66041,536,32,1,29.99,0.7498
SO66455,536,32,1,29.99,0.7498
SO66966,536,32,1,29.99,0.7498
SO66993,536,32,1,29.99,0.7498
SO67097,536,32,1,29.99,0.7498
SO67099,536,32,1,29.99,0.7498
SO67221,536,32,1,29.99,0.7498
SO67511,536,32,1,29.99,0.7498
SO67919,536,32,1,29.99,0.7498
SO68042,536,32,1,29.99,0.7498
SO68294,536,32,1,29.99,0.7498
SO69596,536,32,1,29.99,0.7498
SO69746,536,32,1,29.99,0.7498
SO69881,536,32,1,29.99,0.7498
SO69883,536,32,1,29.99,0.7498
SO70177,536,32,1,29.99,0.7498
SO70715,536,32,1,29.99,0.7498
SO71299,536,32,1,29.99,0.7498
SO72528,536,32,1,29.99,0.7498
SO73525,536,32,1,29.99,0.7498
SO73668,536,32,1,29.99,0.7498
SO73882,536,32,1,29.99,0.7498
SO74348,536,32,1,29.99,0.7498
SO74349,536,32,1,29.99,0.7498
SO74927,536,32,1,29.99,0.7498
SO75098,536,32,1,29.99,0.7498
SO51355,538,32,1,21.49,0.5373
SO51396,475,32,1,69.99,1.7498
SO51414,540,32,1,32.6,0.815
SO51468,483,32,1,120,3
SO51552,474,32,1,69.99,1.7498
SO51608,484,32,1,7.95,0.1988
SO51647,487,32,1,54.99,1.3748
SO51958,484,32,1,7.95,0.1988
SO51994,487,32,1,54.99,1.3748
SO52062,579,32,1,1214.85,30.3713
SO52077,540,32,1,32.6,0.815
SO52095,486,32,1,159,3.975
SO52208,538,32,1,21.49,0.5373
SO52227,541,32,1,28.99,0.7248
SO52251,487,32,1,54.99,1.3748
SO52337,538,32,1,21.49,0.5373
SO52376,467,32,1,24.49,0.6123
SO52379,540,32,1,32.6,0.815
SO52384,475,32,1,69.99,1.7498
SO52402,538,32,1,21.49,0.5373
SO52737,540,32,1,32.6,0.815
SO52759,487,32,1,54.99,1.3748
SO52855,483,32,1,120,3
SO52919,540,32,1,32.6,0.815
SO52939,487,32,1,54.99,1.3748
SO53046,486,32,1,159,3.975
SO53051,476,32,1,69.99,1.7498
SO53091,540,32,1,32.6,0.815
SO53150,465,32,1,24.49,0.6123
SO53262,483,32,1,120,3
SO53328,476,32,1,69.99,1.7498
SO53371,487,32,1,54.99,1.3748
SO53444,473,32,1,63.5,1.5875
SO53643,463,32,1,24.49,0.6123
SO53702,471,32,1,63.5,1.5875
SO53762,483,32,1,120,3
SO53793,463,32,1,24.49,0.6123
SO53805,483,32,1,120,3
SO53821,475,32,1,69.99,1.7498
SO53936,540,32,1,32.6,0.815
SO54002,483,32,1,120,3
SO54020,487,32,1,54.99,1.3748
SO54029,484,32,1,7.95,0.1988
SO54156,483,32,1,120,3
SO54356,484,32,1,7.95,0.1988
SO54439,484,32,1,7.95,0.1988
SO54463,472,32,1,63.5,1.5875
SO54493,484,32,1,7.95,0.1988
SO54557,484,32,1,7.95,0.1988
SO54607,463,32,1,24.49,0.6123
SO54676,487,32,1,54.99,1.3748
SO54685,465,32,1,24.49,0.6123
SO54697,483,32,1,120,3
SO54703,483,32,1,120,3
SO54829,484,32,1,7.95,0.1988
SO54871,538,32,1,21.49,0.5373
SO54900,487,32,1,54.99,1.3748
SO54902,476,32,1,69.99,1.7498
SO54921,475,32,1,69.99,1.7498
SO54947,540,32,1,32.6,0.815
SO55076,474,32,1,69.99,1.7498
SO55113,487,32,1,54.99,1.3748
SO55114,484,32,1,7.95,0.1988
SO55136,538,32,1,21.49,0.5373
SO55173,475,32,1,69.99,1.7498
SO55500,538,32,1,21.49,0.5373
SO55515,472,32,1,63.5,1.5875
SO55537,474,32,1,69.99,1.7498
SO55563,471,32,1,63.5,1.5875
SO55598,487,32,1,54.99,1.3748
SO55696,463,32,1,24.49,0.6123
SO55730,538,32,1,21.49,0.5373
SO55793,476,32,1,69.99,1.7498
SO55842,487,32,1,54.99,1.3748
SO55893,483,32,1,120,3
SO56083,474,32,1,69.99,1.7498
SO56119,538,32,1,21.49,0.5373
SO56220,574,32,1,2384.07,59.6018
SO56625,487,32,1,54.99,1.3748
SO56808,540,32,1,32.6,0.815
SO56878,484,32,1,7.95,0.1988
SO57208,472,32,1,63.5,1.5875
SO57270,473,32,1,63.5,1.5875
SO57286,475,32,1,69.99,1.7498
SO57320,541,32,1,28.99,0.7248
SO57386,540,32,1,32.6,0.815
SO57449,483,32,1,120,3
SO57495,540,32,1,32.6,0.815
SO57726,471,32,1,63.5,1.5875
SO57760,463,32,1,24.49,0.6123
SO57762,476,32,1,69.99,1.7498
SO57763,475,32,1,69.99,1.7498
SO57860,541,32,1,28.99,0.7248
SO57864,483,32,1,120,3
SO57888,475,32,1,69.99,1.7498
SO57896,541,32,1,28.99,0.7248
SO57947,465,32,1,24.49,0.6123
SO57974,540,32,1,32.6,0.815
SO57999,476,32,1,69.99,1.7498
SO58074,486,32,1,159,3.975
SO58205,463,32,1,24.49,0.6123
SO58504,472,32,1,63.5,1.5875
SO58537,562,32,1,2384.07,59.6018
SO58723,465,32,1,24.49,0.6123
SO58724,467,32,1,24.49,0.6123
SO58725,465,32,1,24.49,0.6123
SO58737,483,32,1,120,3
SO58862,471,32,1,63.5,1.5875
SO59157,540,32,1,32.6,0.815
SO59185,484,32,1,7.95,0.1988
SO59379,483,32,1,120,3
SO59393,541,32,1,28.99,0.7248
SO59542,486,32,1,159,3.975
SO59591,540,32,1,32.6,0.815
SO59619,486,32,1,159,3.975
SO59674,484,32,1,7.95,0.1988
SO59729,475,32,1,69.99,1.7498
SO59766,484,32,1,7.95,0.1988
SO59768,472,32,1,63.5,1.5875
SO59802,476,32,1,69.99,1.7498
SO59819,484,32,1,7.95,0.1988
SO59926,541,32,1,28.99,0.7248
SO59952,487,32,1,54.99,1.3748
SO60003,476,32,1,69.99,1.7498
SO60009,483,32,1,120,3
SO60029,538,32,1,21.49,0.5373
SO60069,483,32,1,120,3
SO60091,484,32,1,7.95,0.1988
SO60131,538,32,1,21.49,0.5373
SO60172,538,32,1,21.49,0.5373
SO60204,540,32,1,32.6,0.815
SO60214,487,32,1,54.99,1.3748
SO60269,465,32,1,24.49,0.6123
SO60288,475,32,1,69.99,1.7498
SO60339,541,32,1,28.99,0.7248
SO60438,541,32,1,28.99,0.7248
SO60539,467,32,1,24.49,0.6123
SO60557,580,32,1,1700.99,42.5248
SO60603,484,32,1,7.95,0.1988
SO60655,540,32,1,32.6,0.815
SO60692,538,32,1,21.49,0.5373
SO60708,541,32,1,28.99,0.7248
SO60781,540,32,1,32.6,0.815
SO60796,465,32,1,24.49,0.6123
SO60863,483,32,1,120,3
SO61011,484,32,1,7.95,0.1988
SO61020,473,32,1,63.5,1.5875
SO61047,538,32,1,21.49,0.5373
SO61048,463,32,1,24.49,0.6123
SO61074,487,32,1,54.99,1.3748
SO61129,475,32,1,69.99,1.7498
SO61395,487,32,1,54.99,1.3748
SO61494,484,32,1,7.95,0.1988
SO61501,540,32,1,32.6,0.815
SO61561,484,32,1,7.95,0.1988
SO61616,473,32,1,63.5,1.5875
SO61621,467,32,1,24.49,0.6123
SO61679,540,32,1,32.6,0.815
SO61681,540,32,1,32.6,0.815
SO61711,475,32,1,69.99,1.7498
SO61752,472,32,1,63.5,1.5875
SO61754,465,32,1,24.49,0.6123
SO61798,484,32,1,7.95,0.1988
SO61882,471,32,1,63.5,1.5875
SO61901,475,32,1,69.99,1.7498
SO61948,484,32,1,7.95,0.1988
SO61964,538,32,1,21.49,0.5373
SO62104,540,32,1,32.6,0.815
SO62182,541,32,1,28.99,0.7248
SO62186,538,32,1,21.49,0.5373
SO62302,541,32,1,28.99,0.7248
SO62441,484,32,1,7.95,0.1988
SO62684,538,32,1,21.49,0.5373
SO62695,465,32,1,24.49,0.6123
SO62709,538,32,1,21.49,0.5373
SO62743,538,32,1,21.49,0.5373
SO62796,463,32,1,24.49,0.6123
SO62851,476,32,1,69.99,1.7498
SO62904,487,32,1,54.99,1.3748
SO62965,487,32,1,54.99,1.3748
SO63024,463,32,1,24.49,0.6123
SO63049,541,32,1,28.99,0.7248
SO63071,465,32,1,24.49,0.6123
SO63318,487,32,1,54.99,1.3748
SO63351,541,32,1,28.99,0.7248
SO63382,484,32,1,7.95,0.1988
SO63383,487,32,1,54.99,1.3748
SO63414,471,32,1,63.5,1.5875
SO63486,541,32,1,28.99,0.7248
SO63513,541,32,1,28.99,0.7248
SO63579,484,32,1,7.95,0.1988
SO63641,538,32,1,21.49,0.5373
SO63898,540,32,1,32.6,0.815
SO63904,487,32,1,54.99,1.3748
SO63963,540,32,1,32.6,0.815
SO63977,476,32,1,69.99,1.7498
SO64013,465,32,1,24.49,0.6123
SO64154,476,32,1,69.99,1.7498
SO64168,538,32,1,21.49,0.5373
SO64213,475,32,1,69.99,1.7498
SO64256,472,32,1,63.5,1.5875
SO64286,561,32,1,2384.07,59.6018
SO64318,467,32,1,24.49,0.6123
SO64332,484,32,1,7.95,0.1988
SO64365,541,32,1,28.99,0.7248
SO64436,486,32,1,159,3.975
SO64511,541,32,1,28.99,0.7248
SO64651,474,32,1,69.99,1.7498
SO64652,476,32,1,69.99,1.7498
SO64777,541,32,1,28.99,0.7248
SO64834,474,32,1,69.99,1.7498
SO64907,484,32,1,7.95,0.1988
SO65061,476,32,1,69.99,1.7498
SO65063,483,32,1,120,3
SO65343,541,32,1,28.99,0.7248
SO65345,467,32,1,24.49,0.6123
SO65354,483,32,1,120,3
SO65468,540,32,1,32.6,0.815
SO65469,540,32,1,32.6,0.815
SO65572,540,32,1,32.6,0.815
SO65580,472,32,1,63.5,1.5875
SO65849,474,32,1,69.99,1.7498
SO66168,475,32,1,69.99,1.7498
SO66231,465,32,1,24.49,0.6123
SO66277,465,32,1,24.49,0.6123
SO66282,465,32,1,24.49,0.6123
SO66309,471,32,1,63.5,1.5875
SO66356,487,32,1,54.99,1.3748
SO66422,541,32,1,28.99,0.7248
SO66527,476,32,1,69.99,1.7498
SO66596,487,32,1,54.99,1.3748
