Codigo_Venda,ID_Produto,Quantidade_Venda,Preco_Unitario,Custo_Frete,Data_Venda
SO66158,214,1,34.99,0.8748,2013-09-11 0:00
SO66517,214,1,34.99,0.8748,2013-09-17 0:00
SO66831,214,1,34.99,0.8748,2013-09-22 0:00
SO67420,214,1,34.99,0.8748,2013-09-30 0:00
SO67486,214,1,34.99,0.8748,2013-10-01 0:00
SO68627,214,1,34.99,0.8748,2013-10-18 0:00
SO68815,214,1,34.99,0.8748,2013-10-21 0:00
SO68960,214,1,34.99,0.8748,2013-10-23 0:00
SO69163,214,1,34.99,0.8748,2013-10-26 0:00
SO69568,214,1,34.99,0.8748,2013-10-29 0:00
SO69653,214,1,34.99,0.8748,2013-10-29 0:00
SO70076,214,1,34.99,0.8748,2013-11-04 0:00
SO70094,214,1,34.99,0.8748,2013-11-05 0:00
SO70097,214,1,34.99,0.8748,2013-11-05 0:00
SO70674,214,1,34.99,0.8748,2013-11-13 0:00
SO70950,214,1,34.99,0.8748,2013-11-17 0:00
SO71094,214,1,34.99,0.8748,2013-11-19 0:00
SO71268,214,1,34.99,0.8748,2013-11-21 0:00
SO72004,214,1,34.99,0.8748,2013-11-30 0:00
SO72278,214,1,34.99,0.8748,2013-12-04 0:00
SO72519,214,1,34.99,0.8748,2013-12-07 0:00
SO72786,214,1,34.99,0.8748,2013-12-10 0:00
SO72790,214,1,34.99,0.8748,2013-12-11 0:00
SO72791,214,1,34.99,0.8748,2013-12-11 0:00
SO72853,214,1,34.99,0.8748,2013-12-12 0:00
SO72854,214,1,34.99,0.8748,2013-12-12 0:00
SO72960,214,1,34.99,0.8748,2013-12-13 0:00
SO73036,214,1,34.99,0.8748,2013-12-14 0:00
SO73341,214,1,34.99,0.8748,2013-12-18 0:00
SO73586,214,1,34.99,0.8748,2013-12-21 0:00
SO73942,214,1,34.99,0.8748,2013-12-26 0:00
SO51418,479,1,8.99,0.2248,2013-01-11 0:00
SO51478,479,1,8.99,0.2248,2013-01-16 0:00
SO51543,479,1,8.99,0.2248,2013-01-20 0:00
SO51579,479,1,8.99,0.2248,2013-01-21 0:00
SO51627,479,1,8.99,0.2248,2013-01-24 0:00
SO51666,479,1,8.99,0.2248,2013-01-26 0:00
SO52156,479,1,8.99,0.2248,2013-02-03 0:00
SO52205,479,1,8.99,0.2248,2013-02-03 0:00
SO52279,479,1,8.99,0.2248,2013-02-05 0:00
SO52324,479,1,8.99,0.2248,2013-02-05 0:00
SO52468,479,1,8.99,0.2248,2013-02-08 0:00
SO52569,479,1,8.99,0.2248,2013-02-10 0:00
SO53060,479,1,8.99,0.2248,2013-02-20 0:00
SO53289,479,1,8.99,0.2248,2013-02-25 0:00
SO53347,479,1,8.99,0.2248,2013-02-26 0:00
SO53863,479,1,8.99,0.2248,2013-03-04 0:00
SO54096,479,1,8.99,0.2248,2013-03-08 0:00
SO54515,479,1,8.99,0.2248,2013-03-16 0:00
SO54804,479,1,8.99,0.2248,2013-03-21 0:00
SO54806,479,1,8.99,0.2248,2013-03-21 0:00
SO54807,479,1,8.99,0.2248,2013-03-21 0:00
SO54984,479,1,8.99,0.2248,2013-03-25 0:00
SO55226,479,1,8.99,0.2248,2013-03-29 0:00
SO55540,479,1,8.99,0.2248,2013-04-02 0:00
SO55603,479,1,8.99,0.2248,2013-04-03 0:00
SO55798,479,1,8.99,0.2248,2013-04-06 0:00
SO56180,479,1,8.99,0.2248,2013-04-13 0:00
SO56216,479,1,8.99,0.2248,2013-04-14 0:00
SO56528,479,1,8.99,0.2248,2013-04-20 0:00
SO56529,479,1,8.99,0.2248,2013-04-20 0:00
SO56588,479,1,8.99,0.2248,2013-04-21 0:00
SO56685,479,1,8.99,0.2248,2013-04-23 0:00
SO56749,479,1,8.99,0.2248,2013-04-24 0:00
SO56844,479,1,8.99,0.2248,2013-04-26 0:00
SO57302,479,1,8.99,0.2248,2013-05-02 0:00
SO57358,479,1,8.99,0.2248,2013-05-02 0:00
SO57369,479,1,8.99,0.2248,2013-05-02 0:00
SO57416,479,1,8.99,0.2248,2013-05-03 0:00
SO57519,479,1,8.99,0.2248,2013-05-05 0:00
SO57832,479,1,8.99,0.2248,2013-05-11 0:00
SO57942,479,1,8.99,0.2248,2013-05-13 0:00
SO58249,479,1,8.99,0.2248,2013-05-19 0:00
SO58338,479,1,8.99,0.2248,2013-05-20 0:00
SO58399,479,1,8.99,0.2248,2013-05-21 0:00
SO58468,479,1,8.99,0.2248,2013-05-22 0:00
SO58575,479,1,8.99,0.2248,2013-05-24 0:00
SO58888,479,1,8.99,0.2248,2013-05-29 0:00
SO59123,479,1,8.99,0.2248,2013-05-30 0:00
SO59124,479,1,8.99,0.2248,2013-05-30 0:00
SO59206,479,1,8.99,0.2248,2013-05-31 0:00
SO59460,479,1,8.99,0.2248,2013-06-04 0:00
SO59634,479,1,8.99,0.2248,2013-06-06 0:00
SO60686,479,1,8.99,0.2248,2013-06-22 0:00
SO60745,479,1,8.99,0.2248,2013-06-23 0:00
SO60834,479,1,8.99,0.2248,2013-06-24 0:00
SO60835,479,1,8.99,0.2248,2013-06-24 0:00
SO61163,479,1,8.99,0.2248,2013-06-29 0:00
SO61308,479,1,8.99,0.2248,2013-06-30 0:00
SO61367,479,1,8.99,0.2248,2013-07-01 0:00
SO61653,479,1,8.99,0.2248,2013-07-06 0:00
SO61772,479,1,8.99,0.2248,2013-07-08 0:00
SO61782,479,1,8.99,0.2248,2013-07-08 0:00
SO61906,479,1,8.99,0.2248,2013-07-10 0:00
SO61960,479,1,8.99,0.2248,2013-07-11 0:00
SO61971,479,1,8.99,0.2248,2013-07-11 0:00
SO62566,479,1,8.99,0.2248,2013-07-21 0:00
SO62671,479,1,8.99,0.2248,2013-07-23 0:00
SO62861,479,1,8.99,0.2248,2013-07-26 0:00
SO62931,479,1,8.99,0.2248,2013-07-27 0:00
SO63117,479,1,8.99,0.2248,2013-07-30 0:00
SO63407,479,1,8.99,0.2248,2013-08-01 0:00
SO63752,479,1,8.99,0.2248,2013-08-06 0:00
SO63936,479,1,8.99,0.2248,2013-08-09 0:00
SO64176,479,1,8.99,0.2248,2013-08-13 0:00
SO64361,479,1,8.99,0.2248,2013-08-16 0:00
SO64452,479,1,8.99,0.2248,2013-08-17 0:00
SO64674,479,1,8.99,0.2248,2013-08-20 0:00
SO64851,479,1,8.99,0.2248,2013-08-23 0:00
SO64854,479,1,8.99,0.2248,2013-08-24 0:00
SO64896,479,1,8.99,0.2248,2013-08-24 0:00
SO65087,479,1,8.99,0.2248,2013-08-27 0:00
SO65395,479,1,8.99,0.2248,2013-08-29 0:00
SO65439,479,1,8.99,0.2248,2013-08-30 0:00
SO65547,479,1,8.99,0.2248,2013-09-01 0:00
SO65782,479,1,8.99,0.2248,2013-09-05 0:00
SO66060,479,1,8.99,0.2248,2013-09-09 0:00
SO66205,479,1,8.99,0.2248,2013-09-11 0:00
SO66250,479,1,8.99,0.2248,2013-09-12 0:00
SO66619,479,1,8.99,0.2248,2013-09-18 0:00
SO66689,479,1,8.99,0.2248,2013-09-19 0:00
SO66819,479,1,8.99,0.2248,2013-09-21 0:00
SO67080,479,1,8.99,0.2248,2013-09-25 0:00
SO67247,479,1,8.99,0.2248,2013-09-28 0:00
SO67479,479,1,8.99,0.2248,2013-09-30 0:00
SO67481,479,1,8.99,0.2248,2013-09-30 0:00
SO67689,479,1,8.99,0.2248,2013-10-03 0:00
SO67748,479,1,8.99,0.2248,2013-10-04 0:00
SO67903,479,1,8.99,0.2248,2013-10-06 0:00
SO67944,479,1,8.99,0.2248,2013-10-07 0:00
SO68067,479,1,8.99,0.2248,2013-10-09 0:00
SO68519,479,1,8.99,0.2248,2013-10-16 0:00
SO68521,479,1,8.99,0.2248,2013-10-16 0:00
SO68663,479,1,8.99,0.2248,2013-10-18 0:00
SO68722,479,1,8.99,0.2248,2013-10-19 0:00
SO68735,479,1,8.99,0.2248,2013-10-19 0:00
SO68808,479,1,8.99,0.2248,2013-10-20 0:00
SO68869,479,1,8.99,0.2248,2013-10-21 0:00
SO68934,479,1,8.99,0.2248,2013-10-22 0:00
SO69025,479,1,8.99,0.2248,2013-10-23 0:00
SO69138,479,1,8.99,0.2248,2013-10-25 0:00
SO69160,479,1,8.99,0.2248,2013-10-25 0:00
SO69632,479,1,8.99,0.2248,2013-10-29 0:00
SO69779,479,1,8.99,0.2248,2013-10-31 0:00
SO69791,479,1,8.99,0.2248,2013-10-31 0:00
SO69944,479,1,8.99,0.2248,2013-11-02 0:00
SO70072,479,1,8.99,0.2248,2013-11-04 0:00
SO70375,479,1,8.99,0.2248,2013-11-08 0:00
SO70451,479,1,8.99,0.2248,2013-11-09 0:00
SO70522,479,1,8.99,0.2248,2013-11-10 0:00
SO70748,479,1,8.99,0.2248,2013-11-13 0:00
SO70821,479,1,8.99,0.2248,2013-11-14 0:00
SO70870,479,1,8.99,0.2248,2013-11-15 0:00
SO70871,479,1,8.99,0.2248,2013-11-15 0:00
SO70940,479,1,8.99,0.2248,2013-11-16 0:00
SO71282,479,1,8.99,0.2248,2013-11-22 0:00
SO71350,479,1,8.99,0.2248,2013-11-22 0:00
SO71556,479,1,8.99,0.2248,2013-11-25 0:00
SO71608,479,1,8.99,0.2248,2013-11-26 0:00
SO71690,479,1,8.99,0.2248,2013-11-27 0:00
SO72059,479,1,8.99,0.2248,2013-11-30 0:00
SO72102,479,1,8.99,0.2248,2013-12-01 0:00
SO72252,479,1,8.99,0.2248,2013-12-03 0:00
SO72267,479,1,8.99,0.2248,2013-12-03 0:00
SO72514,479,1,8.99,0.2248,2013-12-07 0:00
SO72703,479,1,8.99,0.2248,2013-12-09 0:00
SO72773,479,1,8.99,0.2248,2013-12-10 0:00
SO73254,479,1,8.99,0.2248,2013-12-16 0:00
SO73503,479,1,8.99,0.2248,2013-12-19 0:00
SO73577,479,1,8.99,0.2248,2013-12-20 0:00
SO73579,479,1,8.99,0.2248,2013-12-20 0:00
SO73640,479,1,8.99,0.2248,2013-12-21 0:00
SO73641,479,1,8.99,0.2248,2013-12-21 0:00
SO73710,479,1,8.99,0.2248,2013-12-22 0:00
SO73940,479,1,8.99,0.2248,2013-12-26 0:00
SO51311,225,1,8.99,0.2248,2013-01-05 0:00
SO51529,225,1,8.99,0.2248,2013-01-19 0:00
SO51970,225,1,8.99,0.2248,2013-01-30 0:00
SO52522,225,1,8.99,0.2248,2013-02-10 0:00
SO52531,225,1,8.99,0.2248,2013-02-10 0:00
SO52830,225,1,8.99,0.2248,2013-02-15 0:00
SO52933,225,1,8.99,0.2248,2013-02-18 0:00
SO53332,225,1,8.99,0.2248,2013-02-25 0:00
SO53349,225,1,8.99,0.2248,2013-02-26 0:00
SO53409,225,1,8.99,0.2248,2013-02-27 0:00
SO54047,225,1,8.99,0.2248,2013-03-08 0:00
SO54430,225,1,8.99,0.2248,2013-03-15 0:00
SO54534,225,1,8.99,0.2248,2013-03-17 0:00
SO54719,225,1,8.99,0.2248,2013-03-20 0:00
SO55335,225,1,8.99,0.2248,2013-03-30 0:00
SO55613,225,1,8.99,0.2248,2013-04-04 0:00
SO55737,225,1,8.99,0.2248,2013-04-06 0:00
SO55917,225,1,8.99,0.2248,2013-04-08 0:00
SO56020,225,1,8.99,0.2248,2013-04-11 0:00
SO56218,225,1,8.99,0.2248,2013-04-14 0:00
SO56341,225,1,8.99,0.2248,2013-04-17 0:00
SO56430,225,1,8.99,0.2248,2013-04-19 0:00
SO56897,225,1,8.99,0.2248,2013-04-27 0:00
SO57360,225,1,8.99,0.2248,2013-05-02 0:00
SO57852,225,1,8.99,0.2248,2013-05-12 0:00
SO57907,225,1,8.99,0.2248,2013-05-13 0:00
SO58238,225,1,8.99,0.2248,2013-05-18 0:00
SO58296,225,1,8.99,0.2248,2013-05-20 0:00
SO58701,225,1,8.99,0.2248,2013-05-26 0:00
SO58776,225,1,8.99,0.2248,2013-05-27 0:00
SO59190,225,1,8.99,0.2248,2013-05-31 0:00
SO59208,225,1,8.99,0.2248,2013-05-31 0:00
SO59331,225,1,8.99,0.2248,2013-06-02 0:00
SO60367,225,1,8.99,0.2248,2013-06-17 0:00
SO61032,225,1,8.99,0.2248,2013-06-27 0:00
SO61538,225,1,8.99,0.2248,2013-07-04 0:00
SO61598,225,1,8.99,0.2248,2013-07-06 0:00
SO61719,225,1,8.99,0.2248,2013-07-07 0:00
SO61922,225,1,8.99,0.2248,2013-07-11 0:00
SO62567,225,1,8.99,0.2248,2013-07-21 0:00
SO63425,225,1,8.99,0.2248,2013-08-02 0:00
SO63436,225,1,8.99,0.2248,2013-08-02 0:00
SO63733,225,1,8.99,0.2248,2013-08-06 0:00
SO63996,225,1,8.99,0.2248,2013-08-11 0:00
SO64224,225,1,8.99,0.2248,2013-08-14 0:00
SO64457,225,1,8.99,0.2248,2013-08-18 0:00
SO64525,225,1,8.99,0.2248,2013-08-19 0:00
SO64600,225,1,8.99,0.2248,2013-08-19 0:00
SO64681,225,1,8.99,0.2248,2013-08-21 0:00
SO64686,225,1,8.99,0.2248,2013-08-21 0:00
SO64956,225,1,8.99,0.2248,2013-08-26 0:00
SO65007,225,1,8.99,0.2248,2013-08-26 0:00
SO65460,225,1,8.99,0.2248,2013-08-31 0:00
SO65610,225,1,8.99,0.2248,2013-09-02 0:00
SO66014,225,1,8.99,0.2248,2013-09-08 0:00
SO66015,225,1,8.99,0.2248,2013-09-09 0:00
SO66303,225,1,8.99,0.2248,2013-09-13 0:00
SO66319,225,1,8.99,0.2248,2013-09-14 0:00
SO66690,225,1,8.99,0.2248,2013-09-19 0:00
SO66695,225,1,8.99,0.2248,2013-09-19 0:00
SO66926,225,1,8.99,0.2248,2013-09-23 0:00
SO67020,225,1,8.99,0.2248,2013-09-25 0:00
SO67205,225,1,8.99,0.2248,2013-09-28 0:00
SO67686,225,1,8.99,0.2248,2013-10-03 0:00
SO68066,225,1,8.99,0.2248,2013-10-09 0:00
SO68089,225,1,8.99,0.2248,2013-10-10 0:00
SO68326,225,1,8.99,0.2248,2013-10-13 0:00
SO68516,225,1,8.99,0.2248,2013-10-16 0:00
SO69069,225,1,8.99,0.2248,2013-10-24 0:00
SO69169,225,1,8.99,0.2248,2013-10-26 0:00
SO69634,225,1,8.99,0.2248,2013-10-29 0:00
SO70163,225,1,8.99,0.2248,2013-11-05 0:00
SO70316,225,1,8.99,0.2248,2013-11-08 0:00
SO71158,225,1,8.99,0.2248,2013-11-20 0:00
SO71697,225,1,8.99,0.2248,2013-11-28 0:00
SO71956,225,1,8.99,0.2248,2013-11-29 0:00
SO72061,225,1,8.99,0.2248,2013-12-01 0:00
SO72100,225,1,8.99,0.2248,2013-12-01 0:00
SO72271,225,1,8.99,0.2248,2013-12-04 0:00
SO72330,225,1,8.99,0.2248,2013-12-04 0:00
SO72557,225,1,8.99,0.2248,2013-12-07 0:00
SO72787,225,1,8.99,0.2248,2013-12-10 0:00
SO72828,225,1,8.99,0.2248,2013-12-11 0:00
SO72963,225,1,8.99,0.2248,2013-12-13 0:00
SO73337,225,1,8.99,0.2248,2013-12-17 0:00
SO73690,225,1,8.99,0.2248,2013-12-22 0:00
SO73694,225,1,8.99,0.2248,2013-12-22 0:00
SO52584,481,1,8.99,0.2248,2013-02-11 0:00
SO52887,482,1,8.99,0.2248,2013-02-17 0:00
SO53725,482,1,8.99,0.2248,2013-03-02 0:00
SO54103,481,1,8.99,0.2248,2013-03-09 0:00
SO54434,482,1,8.99,0.2248,2013-03-15 0:00
SO55447,481,1,8.99,0.2248,2013-03-31 0:00
SO55607,481,1,8.99,0.2248,2013-04-03 0:00
SO56229,482,1,8.99,0.2248,2013-04-15 0:00
SO57902,482,1,8.99,0.2248,2013-05-13 0:00
SO59501,481,1,8.99,0.2248,2013-06-05 0:00
SO59963,482,1,8.99,0.2248,2013-06-11 0:00
SO60185,482,1,8.99,0.2248,2013-06-15 0:00
SO60380,482,1,8.99,0.2248,2013-06-17 0:00
SO60387,481,1,8.99,0.2248,2013-06-18 0:00
SO60552,481,1,8.99,0.2248,2013-06-20 0:00
SO61033,482,1,8.99,0.2248,2013-06-28 0:00
SO62475,481,1,8.99,0.2248,2013-07-20 0:00
SO62882,482,1,8.99,0.2248,2013-07-27 0:00
SO64383,481,1,8.99,0.2248,2013-08-17 0:00
SO65008,482,1,8.99,0.2248,2013-08-26 0:00
SO65334,482,1,8.99,0.2248,2013-08-29 0:00
SO67081,482,1,8.99,0.2248,2013-09-26 0:00
SO68679,481,1,8.99,0.2248,2013-10-18 0:00
SO70459,482,1,8.99,0.2248,2013-11-10 0:00
SO70804,482,1,8.99,0.2248,2013-11-14 0:00
SO71290,482,1,8.99,0.2248,2013-11-22 0:00
SO71544,482,1,8.99,0.2248,2013-11-25 0:00
SO71545,482,1,8.99,0.2248,2013-11-25 0:00
SO71698,482,1,8.99,0.2248,2013-11-28 0:00
SO73871,482,1,8.99,0.2248,2013-12-25 0:00
SO51350,488,1,53.99,1.3498,2013-01-07 0:00
SO51386,490,1,53.99,1.3498,2013-01-09 0:00
SO51978,491,1,53.99,1.3498,2013-01-30 0:00
SO52220,491,1,53.99,1.3498,2013-02-04 0:00
SO52660,491,1,53.99,1.3498,2013-02-12 0:00
SO52783,490,1,53.99,1.3498,2013-02-15 0:00
SO53331,491,1,53.99,1.3498,2013-02-25 0:00
SO53410,488,1,53.99,1.3498,2013-02-27 0:00
SO53439,490,1,53.99,1.3498,2013-02-27 0:00
SO53776,488,1,53.99,1.3498,2013-03-03 0:00
SO53926,490,1,53.99,1.3498,2013-03-06 0:00
SO53969,488,1,53.99,1.3498,2013-03-06 0:00
SO54186,488,1,53.99,1.3498,2013-03-11 0:00
SO54235,488,1,53.99,1.3498,2013-03-11 0:00
SO54241,490,1,53.99,1.3498,2013-03-11 0:00
SO54361,488,1,53.99,1.3498,2013-03-13 0:00
SO54473,489,1,53.99,1.3498,2013-03-15 0:00
SO54527,489,1,53.99,1.3498,2013-03-17 0:00
SO54532,488,1,53.99,1.3498,2013-03-17 0:00
SO54665,489,1,53.99,1.3498,2013-03-19 0:00
SO54923,491,1,53.99,1.3498,2013-03-23 0:00
SO55084,491,1,53.99,1.3498,2013-03-26 0:00
SO55099,491,1,53.99,1.3498,2013-03-27 0:00
SO55224,491,1,53.99,1.3498,2013-03-29 0:00
SO55664,491,1,53.99,1.3498,2013-04-04 0:00
SO55668,488,1,53.99,1.3498,2013-04-04 0:00
SO55814,489,1,53.99,1.3498,2013-04-07 0:00
SO56260,489,1,53.99,1.3498,2013-04-15 0:00
SO56319,490,1,53.99,1.3498,2013-04-16 0:00
SO56368,488,1,53.99,1.3498,2013-04-17 0:00
SO56496,491,1,53.99,1.3498,2013-04-20 0:00
SO56526,489,1,53.99,1.3498,2013-04-20 0:00
SO56598,489,1,53.99,1.3498,2013-04-21 0:00
SO56785,489,1,53.99,1.3498,2013-04-25 0:00
SO57193,490,1,53.99,1.3498,2013-04-30 0:00
SO57294,489,1,53.99,1.3498,2013-05-01 0:00
SO57485,489,1,53.99,1.3498,2013-05-05 0:00
SO57594,490,1,53.99,1.3498,2013-05-07 0:00
SO57906,489,1,53.99,1.3498,2013-05-13 0:00
SO57940,491,1,53.99,1.3498,2013-05-13 0:00
SO58005,491,1,53.99,1.3498,2013-05-14 0:00
SO58192,489,1,53.99,1.3498,2013-05-18 0:00
SO58278,488,1,53.99,1.3498,2013-05-19 0:00
SO58536,490,1,53.99,1.3498,2013-05-23 0:00
SO58544,488,1,53.99,1.3498,2013-05-24 0:00
SO58686,488,1,53.99,1.3498,2013-05-26 0:00
SO58715,491,1,53.99,1.3498,2013-05-27 0:00
SO59253,490,1,53.99,1.3498,2013-06-01 0:00
SO59463,488,1,53.99,1.3498,2013-06-04 0:00
SO59464,488,1,53.99,1.3498,2013-06-04 0:00
SO59486,491,1,53.99,1.3498,2013-06-04 0:00
SO59560,488,1,53.99,1.3498,2013-06-05 0:00
SO59629,490,1,53.99,1.3498,2013-06-06 0:00
SO59753,489,1,53.99,1.3498,2013-06-08 0:00
SO60613,489,1,53.99,1.3498,2013-06-21 0:00
SO61786,491,1,53.99,1.3498,2013-07-09 0:00
SO61919,490,1,53.99,1.3498,2013-07-10 0:00
SO61969,489,1,53.99,1.3498,2013-07-11 0:00
SO62154,488,1,53.99,1.3498,2013-07-14 0:00
SO62535,491,1,53.99,1.3498,2013-07-21 0:00
SO62873,488,1,53.99,1.3498,2013-07-26 0:00
SO63060,490,1,53.99,1.3498,2013-07-29 0:00
SO63296,488,1,53.99,1.3498,2013-07-31 0:00
SO63478,491,1,53.99,1.3498,2013-08-02 0:00
SO63753,488,1,53.99,1.3498,2013-08-06 0:00
SO63995,489,1,53.99,1.3498,2013-08-10 0:00
SO64062,490,1,53.99,1.3498,2013-08-12 0:00
SO64228,489,1,53.99,1.3498,2013-08-14 0:00
SO64229,491,1,53.99,1.3498,2013-08-14 0:00
SO65006,491,1,53.99,1.3498,2013-08-26 0:00
SO65396,488,1,53.99,1.3498,2013-08-30 0:00
SO65612,489,1,53.99,1.3498,2013-09-02 0:00
SO65731,489,1,53.99,1.3498,2013-09-04 0:00
SO65777,488,1,53.99,1.3498,2013-09-05 0:00
SO66027,488,1,53.99,1.3498,2013-09-09 0:00
SO66160,488,1,53.99,1.3498,2013-09-11 0:00
SO66267,491,1,53.99,1.3498,2013-09-13 0:00
SO66324,489,1,53.99,1.3498,2013-09-14 0:00
SO66886,488,1,53.99,1.3498,2013-09-23 0:00
SO66930,490,1,53.99,1.3498,2013-09-23 0:00
SO67151,491,1,53.99,1.3498,2013-09-27 0:00
SO67246,488,1,53.99,1.3498,2013-09-28 0:00
SO67624,488,1,53.99,1.3498,2013-10-02 0:00
SO67649,490,1,53.99,1.3498,2013-10-03 0:00
SO67746,490,1,53.99,1.3498,2013-10-04 0:00
SO67894,488,1,53.99,1.3498,2013-10-06 0:00
SO68015,488,1,53.99,1.3498,2013-10-08 0:00
SO68327,491,1,53.99,1.3498,2013-10-13 0:00
SO68401,490,1,53.99,1.3498,2013-10-14 0:00
SO68470,489,1,53.99,1.3498,2013-10-16 0:00
SO68816,488,1,53.99,1.3498,2013-10-21 0:00
SO69658,490,1,53.99,1.3498,2013-10-29 0:00
SO69848,488,1,53.99,1.3498,2013-11-01 0:00
SO70149,489,1,53.99,1.3498,2013-11-05 0:00
SO70359,489,1,53.99,1.3498,2013-11-08 0:00
SO70508,488,1,53.99,1.3498,2013-11-10 0:00
SO70650,489,1,53.99,1.3498,2013-11-12 0:00
SO70727,491,1,53.99,1.3498,2013-11-13 0:00
SO70751,489,1,53.99,1.3498,2013-11-13 0:00
SO71284,488,1,53.99,1.3498,2013-11-22 0:00
SO71604,489,1,53.99,1.3498,2013-11-26 0:00
SO71750,490,1,53.99,1.3498,2013-11-28 0:00
SO72006,490,1,53.99,1.3498,2013-11-30 0:00
SO72067,488,1,53.99,1.3498,2013-12-01 0:00
SO72105,491,1,53.99,1.3498,2013-12-01 0:00
SO72129,488,1,53.99,1.3498,2013-12-02 0:00
SO72171,491,1,53.99,1.3498,2013-12-02 0:00
SO72280,490,1,53.99,1.3498,2013-12-04 0:00
SO72860,489,1,53.99,1.3498,2013-12-12 0:00
SO72919,490,1,53.99,1.3498,2013-12-12 0:00
SO73075,489,1,53.99,1.3498,2013-12-14 0:00
SO73108,489,1,53.99,1.3498,2013-12-15 0:00
SO73499,491,1,53.99,1.3498,2013-12-19 0:00
SO73619,489,1,53.99,1.3498,2013-12-21 0:00
SO73691,490,1,53.99,1.3498,2013-12-22 0:00
SO73718,491,1,53.99,1.3498,2013-12-23 0:00
SO73719,491,1,53.99,1.3498,2013-12-23 0:00
SO73765,490,1,53.99,1.3498,2013-12-23 0:00
SO73787,491,1,53.99,1.3498,2013-12-23 0:00
SO73796,488,1,53.99,1.3498,2013-12-24 0:00
SO74034,488,1,53.99,1.3498,2013-12-27 0:00
SO74147,490,1,53.99,1.3498,2013-12-28 0:00
SO51448,528,1,4.99,0.1248,2013-01-13 0:00
SO51594,528,1,4.99,0.1248,2013-01-22 0:00
SO51612,528,1,4.99,0.1248,2013-01-23 0:00
SO52270,528,1,4.99,0.1248,2013-02-04 0:00
SO52271,528,1,4.99,0.1248,2013-02-04 0:00
SO52845,530,1,4.99,0.1248,2013-02-16 0:00
SO52877,528,1,4.99,0.1248,2013-02-16 0:00
SO53713,528,1,4.99,0.1248,2013-03-01 0:00
SO53769,528,1,4.99,0.1248,2013-03-02 0:00
SO53913,528,1,4.99,0.1248,2013-03-05 0:00
SO54304,528,1,4.99,0.1248,2013-03-12 0:00
SO54314,530,1,4.99,0.1248,2013-03-12 0:00
SO55080,530,1,4.99,0.1248,2013-03-26 0:00
SO55085,528,1,4.99,0.1248,2013-03-26 0:00
SO55134,528,1,4.99,0.1248,2013-03-27 0:00
SO55138,530,1,4.99,0.1248,2013-03-27 0:00
SO55140,530,1,4.99,0.1248,2013-03-28 0:00
SO55543,528,1,4.99,0.1248,2013-04-02 0:00
SO55667,528,1,4.99,0.1248,2013-04-04 0:00
SO56070,528,1,4.99,0.1248,2013-04-12 0:00
SO56541,530,1,4.99,0.1248,2013-04-21 0:00
SO56748,530,1,4.99,0.1248,2013-04-24 0:00
SO56903,528,1,4.99,0.1248,2013-04-27 0:00
SO57292,528,1,4.99,0.1248,2013-05-01 0:00
SO57418,530,1,4.99,0.1248,2013-05-03 0:00
SO57585,528,1,4.99,0.1248,2013-05-06 0:00
SO57676,528,1,4.99,0.1248,2013-05-08 0:00
SO57783,530,1,4.99,0.1248,2013-05-10 0:00
SO58064,528,1,4.99,0.1248,2013-05-15 0:00
SO58183,528,1,4.99,0.1248,2013-05-17 0:00
SO58349,530,1,4.99,0.1248,2013-05-20 0:00
SO58630,528,1,4.99,0.1248,2013-05-25 0:00
SO58691,528,1,4.99,0.1248,2013-05-26 0:00
SO58762,528,1,4.99,0.1248,2013-05-27 0:00
SO58838,530,1,4.99,0.1248,2013-05-28 0:00
SO59758,530,1,4.99,0.1248,2013-06-08 0:00
SO59902,530,1,4.99,0.1248,2013-06-10 0:00
SO60298,528,1,4.99,0.1248,2013-06-16 0:00
SO60370,528,1,4.99,0.1248,2013-06-17 0:00
SO60435,528,1,4.99,0.1248,2013-06-18 0:00
SO60761,530,1,4.99,0.1248,2013-06-23 0:00
SO60939,530,1,4.99,0.1248,2013-06-26 0:00
SO61654,530,1,4.99,0.1248,2013-07-06 0:00
SO61665,530,1,4.99,0.1248,2013-07-07 0:00
SO62009,528,1,4.99,0.1248,2013-07-12 0:00
SO62079,528,1,4.99,0.1248,2013-07-13 0:00
SO62276,528,1,4.99,0.1248,2013-07-16 0:00
SO62622,528,1,4.99,0.1248,2013-07-22 0:00
SO62677,528,1,4.99,0.1248,2013-07-23 0:00
SO63108,528,1,4.99,0.1248,2013-07-30 0:00
SO63547,530,1,4.99,0.1248,2013-08-03 0:00
SO63548,530,1,4.99,0.1248,2013-08-03 0:00
SO63946,528,1,4.99,0.1248,2013-08-09 0:00
SO64042,528,1,4.99,0.1248,2013-08-11 0:00
SO64105,528,1,4.99,0.1248,2013-08-12 0:00
SO64108,528,1,4.99,0.1248,2013-08-12 0:00
SO64165,528,1,4.99,0.1248,2013-08-13 0:00
SO64296,530,1,4.99,0.1248,2013-08-15 0:00
SO64364,528,1,4.99,0.1248,2013-08-16 0:00
SO64663,528,1,4.99,0.1248,2013-08-20 0:00
SO64789,530,1,4.99,0.1248,2013-08-22 0:00
SO65088,530,1,4.99,0.1248,2013-08-27 0:00
SO65143,528,1,4.99,0.1248,2013-08-28 0:00
SO65778,528,1,4.99,0.1248,2013-09-05 0:00
SO66078,530,1,4.99,0.1248,2013-09-09 0:00
SO66260,530,1,4.99,0.1248,2013-09-12 0:00
SO66318,528,1,4.99,0.1248,2013-09-14 0:00
